Exercise;Element;reference_plantuml;reference;session_id;exercise_name;model_number;elem_type;plantuml;predicted;correct;llm
case_15_robots;Attributes;Location.Rooms;1;P009;case_15_robots;model011;Attributes;LocationCategory.Room;1;1;gpt-5
case_15_robots;Attributes;Robot.id;1;P009;case_15_robots;model011;Attributes;Robot.robotId;1;1;gpt-5
case_15_robots;Attributes;Task.id;1;P009;case_15_robots;model011;Attributes;Task.taskCode;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.id;1;P009;case_15_robots;model011;Attributes;TaskExecution.referenceCode;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.startTime;1;P009;case_15_robots;model011;Attributes;TaskExecution.startTime;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.Location;1;P009;case_15_robots;model011;Attributes;TaskExecution.locationCategory;1;1;gpt-5
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;P009;case_15_robots;model011;Association;"Robot ""0..1"" -- ""0..*"" Task";1;0;gpt-5
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;P009;case_15_robots;model011;Inheritance;CleaningRobot --|> Robot;1;1;gpt-5
case_15_robots;Inheritance;TransportRobot --|> Robot;1;P009;case_15_robots;model011;Inheritance;TransportRobot --|> Robot;1;1;gpt-5
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;P009;case_15_robots;model011;Association Class;(Robot, Task) .. TaskExecution;1;1;gpt-5
case_15_robots;Class;Enumeration Location;1;P010;case_15_robots;model013;Class;Enumeration LocationCategory;1;1;gpt-5
case_15_robots;Class;Abstract Robot;1;P010;case_15_robots;model013;Class;Robot;1;0;gpt-5
case_15_robots;Class;CleaningRobot;1;P010;case_15_robots;model013;;;;;gpt-5
case_15_robots;Class;TransportRobot;1;P010;case_15_robots;model013;;;;;gpt-5
case_15_robots;Class;Task;1;P010;case_15_robots;model013;Class;Task;1;1;gpt-5
case_15_robots;Class;TaskExecution;1;P010;case_15_robots;model013;Class;TaskExecution;1;1;gpt-5
case_15_robots;Attributes;Location.Corridors;1;P010;case_15_robots;model013;Attributes;LocationCategory.Corridor;1;1;gpt-5
case_15_robots;Attributes;Location.Rooms;1;P010;case_15_robots;model013;Attributes;LocationCategory.Room;1;1;gpt-5
case_15_robots;Attributes;Robot.id;1;P010;case_15_robots;model013;Attributes;Robot.identifier;1;1;gpt-5
case_15_robots;Attributes;Task.id;1;P010;case_15_robots;model013;Attributes;Task.code;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.id;1;P010;case_15_robots;model013;Attributes;TaskExecution.referenceCode;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.startTime;1;P010;case_15_robots;model013;Attributes;TaskExecution.startTime;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.Location;1;P010;case_15_robots;model013;Attributes;TaskExecution.locationCategory;1;1;gpt-5
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;P010;case_15_robots;model013;Association;"Robot ""0..1"" -- ""0..*"" Task";1;0;gpt-5
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;P010;case_15_robots;model013;;;;;gpt-5
case_15_robots;Inheritance;TransportRobot --|> Robot;1;P010;case_15_robots;model013;;;;;gpt-5
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;P010;case_15_robots;model013;Association Class;(Robot, Task) .. TaskExecution;1;1;gpt-5
case_15_robots;Attributes;;;P010;case_15_robots;model013;Attributes;Robot.RobotType;1;0;gpt-5
case_15_robots;Class;;;P010;case_15_robots;model013;Class;Enumeration RobotType;1;0;gpt-5
case_15_robots;Attributes;;;P010;case_15_robots;model013;Attributes;RobotType.CLEANING;1;0;gpt-5
case_15_robots;Attributes;;;P010;case_15_robots;model013;Attributes;RobotType.TRANSPORT;1;0;gpt-5
case_15_robots;Class;Enumeration Location;1;P011;case_15_robots;model001;Class;Enumeration LocationCategory;1;1;gpt-4.1
case_15_robots;Class;Abstract Robot;1;P011;case_15_robots;model001;Class;Abstract Robot;1;1;gpt-4.1
case_15_robots;Class;CleaningRobot;1;P011;case_15_robots;model001;Class;CleaningRobot;1;1;gpt-4.1
case_15_robots;Class;TransportRobot;1;P011;case_15_robots;model001;Class;TransportRobot;1;1;gpt-4.1
case_15_robots;Class;Task;1;P011;case_15_robots;model001;Class;Task;1;1;gpt-4.1
case_15_robots;Class;TaskExecution;1;P011;case_15_robots;model001;Class;TaskExecution;1;1;gpt-4.1
case_15_robots;Attributes;Location.Corridors;1;P011;case_15_robots;model001;Attributes;LocationCategory.corridor;1;1;gpt-4.1
case_15_robots;Attributes;Location.Rooms;1;P011;case_15_robots;model001;Attributes;LocationCategory.room;1;1;gpt-4.1
case_15_robots;Attributes;Robot.id;1;P011;case_15_robots;model001;Attributes;Robot.id;1;1;gpt-4.1
case_15_robots;Attributes;Task.id;1;P011;case_15_robots;model001;Attributes;Task.code;1;1;gpt-4.1
case_15_robots;Attributes;TaskExecution.id;1;P011;case_15_robots;model001;Attributes;TaskExecution.referenceCode;1;1;gpt-4.1
case_15_robots;Attributes;TaskExecution.startTime;1;P011;case_15_robots;model001;Attributes;TaskExecution.startTime;1;1;gpt-4.1
case_15_robots;Attributes;TaskExecution.Location;1;P011;case_15_robots;model001;Attributes;TaskExecution.locationCategory;1;1;gpt-4.1
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;P011;case_15_robots;model001;;;;;gpt-4.1
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;P011;case_15_robots;model001;Inheritance;CleaningRobot --|> Robot;1;1;gpt-4.1
case_15_robots;Inheritance;TransportRobot --|> Robot;1;P011;case_15_robots;model001;Inheritance;TransportRobot --|> Robot;1;1;gpt-4.1
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;P011;case_15_robots;model001;;;;;gpt-4.1
case_15_robots;Association;;;P011;case_15_robots;model001;Association;"Robot ""1..*"" -- ""0..1"" TaskExecution";1;0;gpt-4.1
case_15_robots;Association;;;P011;case_15_robots;model001;Association;"Task ""1..*"" -- ""0..1"" TaskExecution";1;0;gpt-4.1
case_15_robots;Class;Enumeration Location;1;P012;case_15_robots;model011;Class;Enumeration LocationCategory;1;1;gpt-5
case_15_robots;Class;Abstract Robot;1;P012;case_15_robots;model011;Class;Abstract Robot;1;1;gpt-5
case_15_robots;Class;CleaningRobot;1;P012;case_15_robots;model011;Class;CleaningRobot;1;1;gpt-5
case_15_robots;Class;TransportRobot;1;P012;case_15_robots;model011;Class;TransportRobot;1;1;gpt-5
case_15_robots;Class;Task;1;P012;case_15_robots;model011;Class;Task;1;1;gpt-5
case_15_robots;Class;TaskExecution;1;P012;case_15_robots;model011;Class;TaskExecution;1;1;gpt-5
case_15_robots;Attributes;Location.Corridors;1;P012;case_15_robots;model011;Attributes;LocationCategory.Corridor;1;1;gpt-5
case_15_robots;Attributes;Location.Rooms;1;P012;case_15_robots;model011;Attributes;LocationCategory.Room;1;1;gpt-5
case_15_robots;Attributes;Robot.id;1;P012;case_15_robots;model011;Attributes;Robot.robotId;1;1;gpt-5
case_15_robots;Attributes;Task.id;1;P012;case_15_robots;model011;Attributes;Task.taskCode;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.id;1;P012;case_15_robots;model011;Attributes;TaskExecution.referenceCode;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.startTime;1;P012;case_15_robots;model011;Attributes;TaskExecution.startTime;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.Location;1;P012;case_15_robots;model011;Attributes;TaskExecution.locationCategory;1;1;gpt-5
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;P012;case_15_robots;model011;Association;"Robot ""1..*"" -- ""0..*"" Task";1;1;gpt-5
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;P012;case_15_robots;model011;Inheritance;CleaningRobot --|> Robot;1;1;gpt-5
case_15_robots;Inheritance;TransportRobot --|> Robot;1;P012;case_15_robots;model011;Inheritance;TransportRobot --|> Robot;1;1;gpt-5
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;P012;case_15_robots;model011;Association Class;(Robot, Task) .. TaskExecution;1;1;gpt-5
case_13_theater_scheduling;Class;Enumeration Time;1;P013;case_13_theater_scheduling;model002;Class;Enumeration TimeOfDay;1;1;gpt-4.1
case_13_theater_scheduling;Class;Abstract Person;1;P013;case_13_theater_scheduling;model002;Class;AuthorParticipant;1;0;gpt-4.1
case_13_theater_scheduling;Class;Author;1;P013;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Class;Participant;1;P013;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Class;Session;1;P013;case_13_theater_scheduling;model002;Class;Session;1;1;gpt-4.1
case_13_theater_scheduling;Class;Theater;1;P013;case_13_theater_scheduling;model002;Class;Theater;1;1;gpt-4.1
case_13_theater_scheduling;Class;Abstract Play;1;P013;case_13_theater_scheduling;model002;Class;Abstract Play;1;1;gpt-4.1
case_13_theater_scheduling;Class;Musical;1;P013;case_13_theater_scheduling;model002;Class;Musical;1;1;gpt-4.1
case_13_theater_scheduling;Class;Opera;1;P013;case_13_theater_scheduling;model002;Class;Opera;1;1;gpt-4.1
case_13_theater_scheduling;Attributes;Time.Day;1;P013;case_13_theater_scheduling;model002;Attributes;TimeOfDay.DAY;1;1;gpt-4.1
case_13_theater_scheduling;Attributes;Time.Night;1;P013;case_13_theater_scheduling;model002;Attributes;TimeOfDay.NIGHT;1;1;gpt-4.1
case_13_theater_scheduling;Attributes;Person.name;1;P013;case_13_theater_scheduling;model002;Attributes;AuthorParticipant.name;1;1;gpt-4.1
case_13_theater_scheduling;Attributes;Session.date;1;P013;case_13_theater_scheduling;model002;Attributes;Session.scheduledDate;1;1;gpt-4.1
case_13_theater_scheduling;Attributes;Session.timeBegin;1;P013;case_13_theater_scheduling;model002;Attributes;Session.startTime;1;1;gpt-4.1
case_13_theater_scheduling;Attributes;Session.timeEnd;1;P013;case_13_theater_scheduling;model002;Attributes;Session.endTime;1;1;gpt-4.1
case_13_theater_scheduling;Attributes;Theater.Location;1;P013;case_13_theater_scheduling;model002;Attributes;Theater.location;1;1;gpt-4.1
case_13_theater_scheduling;Attributes;Play.name;1;P013;case_13_theater_scheduling;model002;Attributes;Play.name;1;1;gpt-4.1
case_13_theater_scheduling;Attributes;Play.Time;1;P013;case_13_theater_scheduling;model002;Attributes;Play.timeOfDay;1;1;gpt-4.1
case_13_theater_scheduling;Association;"Play ""*"" -- ""*"" Theater : plays";1;P013;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Association;"Author ""1..*""  -- ""*"" Play : writes";1;P013;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Association;"Participant ""*"" -- ""*"" Play : acts";1;P013;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Inheritance;Person <|-- Author;1;P013;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Inheritance;Person <|-- Participant;1;P013;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Inheritance;Play <|-- Musical;1;P013;case_13_theater_scheduling;model002;Inheritance;Musical --|> Play;1;1;gpt-4.1
case_13_theater_scheduling;Inheritance;Play <|-- Opera;1;P013;case_13_theater_scheduling;model002;Inheritance;Opera --|> Play;1;1;gpt-4.1
case_13_theater_scheduling;Association Class;(Play , Participant) .. Session;1;P013;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Attributes;;;P013;case_13_theater_scheduling;model002;Attributes;Theater.name;1;0;gpt-4.1
case_13_theater_scheduling;Composition;;;P013;case_13_theater_scheduling;model002;Composition;"Play ""1"" *-- ""0..*"" Session";1;0;gpt-4.1
case_13_theater_scheduling;Association;;;P013;case_13_theater_scheduling;model002;Association;"Play ""0..*"" -- ""0..*"" AuthorParticipant";1;0;gpt-4.1
case_13_theater_scheduling;Association;;;P013;case_13_theater_scheduling;model002;Association;"Session ""1..*"" -- ""1..*"" AuthorParticipant";1;0;gpt-4.1
case_13_theater_scheduling;Association;;;P013;case_13_theater_scheduling;model002;Association;"Theater ""1"" -- ""0..*"" Session";1;0;gpt-4.1
case_11_e-commerce;Class;Customer;1;P014;case_11_e-commerce;model012;Class;Customer;1;1;gpt-5
case_11_e-commerce;Class;Product;1;P014;case_11_e-commerce;model012;Class;Product;1;1;gpt-5
case_11_e-commerce;Class;Order;1;P014;case_11_e-commerce;model012;Class;Order;1;1;gpt-5
case_11_e-commerce;Class;OrderDetails;1;P014;case_11_e-commerce;model012;Class;OrderItem;1;1;gpt-5
case_11_e-commerce;Class;Review;1;P014;case_11_e-commerce;model012;Class;Review;1;1;gpt-5
case_11_e-commerce;Class;Promotion;1;P014;case_11_e-commerce;model012;Class;PromotionalCampaign;1;1;gpt-5
case_11_e-commerce;Class;PromotionDetails;1;P014;case_11_e-commerce;model012;Class;ProductPromotion;1;1;gpt-5
case_11_e-commerce;Attributes;Customer.ID;1;P014;case_11_e-commerce;model012;Attributes;Customer.customerId;1;1;gpt-5
case_11_e-commerce;Attributes;Product.Name;1;P014;case_11_e-commerce;model012;Attributes;Product.name;1;1;gpt-5
case_11_e-commerce;Attributes;Product.Description;1;P014;case_11_e-commerce;model012;Attributes;Product.description;1;1;gpt-5
case_11_e-commerce;Attributes;Order.ID;1;P014;case_11_e-commerce;model012;Attributes;Order.orderId;1;1;gpt-5
case_11_e-commerce;Attributes;OrderDetails.Quantity;1;P014;case_11_e-commerce;model012;Attributes;OrderItem.quantityRequested;1;1;gpt-5
case_11_e-commerce;Attributes;OrderDetails.Price;1;P014;case_11_e-commerce;model012;Attributes;OrderItem.agreedPrice;1;1;gpt-5
case_11_e-commerce;Attributes;Review.Date;1;P014;case_11_e-commerce;model012;Attributes;Review.dateWritten;1;1;gpt-5
case_11_e-commerce;Attributes;Review.Rating;1;P014;case_11_e-commerce;model012;Attributes;Review.ratingScore;1;1;gpt-5
case_11_e-commerce;Attributes;PromotionDetails.DiscountRate;1;P014;case_11_e-commerce;model012;Attributes;ProductPromotion.discountRate;1;1;gpt-5
case_11_e-commerce;Attributes;PromotionDetails.StartPeriod;1;P014;case_11_e-commerce;model012;Attributes;ProductPromotion.startDate;1;1;gpt-5
case_11_e-commerce;Attributes;PromotionDetails.EndPeriod;1;P014;case_11_e-commerce;model012;Attributes;ProductPromotion.endDate;1;1;gpt-5
case_11_e-commerce;Association;"Customer ""1"" -- ""0..*"" Order";1;P014;case_11_e-commerce;model012;Association;"Customer ""0..1"" -- ""0..*"" Order";1;1;gpt-5
case_11_e-commerce;Association;"Customer ""*"" -- ""0..*"" Product";1;P014;case_11_e-commerce;model012;Association;"Customer ""*"" -- ""*"" Product";1;1;gpt-5
case_11_e-commerce;Association;"Order ""*"" -- ""*"" Product ";1;P014;case_11_e-commerce;model012;Association;"Order ""*"" -- ""*"" Product";1;1;gpt-5
case_11_e-commerce;Association;"Product ""1"" -- ""0..*"" Promotion";1;P014;case_11_e-commerce;model012;;;;;gpt-5
case_11_e-commerce;Association Class;(Order, Product) .. OrderDetails;1;P014;case_11_e-commerce;model012;Association Class;(Order, Product) .. OrderItem;1;1;gpt-5
case_11_e-commerce;Association Class;(Product, Customer) .. Review;1;P014;case_11_e-commerce;model012;Association Class;(Customer, Product) .. Review;1;1;gpt-5
case_11_e-commerce;Association Class;(Product, Promotion) .. PromotionDetails;1;P014;case_11_e-commerce;model012;Association Class;(Product, PromotionalCampaign) .. ProductPromotion;1;1;gpt-5
case_11_e-commerce;Association;;;P014;case_11_e-commerce;model012;Association;"Product ""0..1"" -- ""0..*"" ProductPromotion";1;1;gpt-5
case_11_e-commerce;Composition;;;P014;case_11_e-commerce;model012;Composition;"PromotionalCampaign ""0..1"" *-- ""0..*"" ProductPromotion";0;0;gpt-5
case_15_robots;Class;Enumeration Location;1;P015;case_15_robots;model002;Class;Enumeration LocationCategory;1;1;gpt-4.1
case_15_robots;Class;Abstract Robot;1;P015;case_15_robots;model002;Class;Abstract Robot;1;1;gpt-4.1
case_15_robots;Class;CleaningRobot;1;P015;case_15_robots;model002;Class;CleaningRobot;1;1;gpt-4.1
case_15_robots;Class;TransportRobot;1;P015;case_15_robots;model002;Class;TransportRobot;1;1;gpt-4.1
case_15_robots;Class;Task;1;P015;case_15_robots;model002;Class;Task;1;1;gpt-4.1
case_15_robots;Class;TaskExecution;1;P015;case_15_robots;model002;Class;TaskExecution;1;1;gpt-4.1
case_15_robots;Attributes;Location.Corridors;1;P015;case_15_robots;model002;Attributes;LocationCategory.corridor;1;1;gpt-4.1
case_15_robots;Attributes;Location.Rooms;1;P015;case_15_robots;model002;Attributes;LocationCategory.room;1;1;gpt-4.1
case_15_robots;Attributes;Robot.id;1;P015;case_15_robots;model002;Attributes;Robot.robotId;1;1;gpt-4.1
case_15_robots;Attributes;Task.id;1;P015;case_15_robots;model002;Attributes;Task.taskCode;1;1;gpt-4.1
case_15_robots;Attributes;TaskExecution.id;1;P015;case_15_robots;model002;Attributes;TaskExecution.executionRefCode;1;1;gpt-4.1
case_15_robots;Attributes;TaskExecution.startTime;1;P015;case_15_robots;model002;Attributes;TaskExecution.startTime;1;1;gpt-4.1
case_15_robots;Attributes;TaskExecution.Location;1;P015;case_15_robots;model002;Attributes;TaskExecution.locationCategory;1;1;gpt-4.1
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;P015;case_15_robots;model002;Association;"Robot ""*"" -- ""*"" Task";1;1;gpt-4.1
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;P015;case_15_robots;model002;Inheritance;CleaningRobot --|> Robot;1;1;gpt-4.1
